condition_concept_id,disease_name,num_patients,num_occurrences
442794,Poisoning by wasp sting,1,1
40480946,Monoplegia of nondominant lower limb as a late effect of cerebrovascular accident,1,1
40481080,Benign localized hyperplasia of prostate,1,2
40481302,Injury of superior glenoid labrum of shoulder joint,1,2
81097,Felty's syndrome,1,5
81247,Carcinoma in situ of urinary system,1,2
81251,Neoplasm of breast,1,2
81303,Labyrinthine disorder,1,14
81454,Injury of finger,1,8
435789,Megaloblastic anemia,1,3
435857,Loss of teeth due to an accident,1,1
435903,Juvenile osteochondrosis of foot,1,13
435950,Closed Colles' fracture,1,6
435983,Accidental poisoning with ethyl alcohol,1,1
435993,Foreign body in conjunctival sac,1,3
436003,Persistent postoperative fistula,1,1
40480852,Aseptic necrosis of bone of jaw,1,1
442011,Mechanical complication due to cardiac pacemaker electrode,1,1
442075,Chronic glomerulonephritis associated with another disorder,1,1
442087,Post-laminectomy kyphosis,1,2
442162,"Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of inguinal region AND/OR lower limb",1,1
442182,Secondary malignant neoplasm of lymph nodes of lower limb,1,2
435666,Closed fracture of upper end of tibia,1,1
435781,Vitamin K deficiency,1,1
435787,Vitamin B6 deficiency,1,6
40479649,Systemic inflammatory response syndrome associated with organ dysfunction,1,1
40479837,Chronic ulcerative colitis,1,2
40480261,Paronychia of finger,1,1
40480449,Sensory disorder as a late effect of cerebrovascular disease,1,1
441855,Epiphora due to excess lacrimation,1,3
441946,Calcific tendinitis of shoulder,1,15
441968,Acetonuria,1,1
441974,Closed fracture of forearm,1,5
40482247,Organic sleep apnea,1,4
40482261,Infection by human herpesvirus 6,1,3
40482293,Stress fracture of tibia,1,1
40482301,Residual cognitive deficit as late effect of cerebrovascular accident,1,1
40482494,High carcinoembryonic antigen level,1,1
80182,Dermatomyositis,1,240
80183,"Localized, secondary osteoarthritis of the ankle and/or foot",1,64
80241,Closed fracture of navicular bone of foot,1,3
436076,Adjustment disorder with mixed disturbance of emotions AND conduct,1,1
436080,"Neoplasm of uncertain behavior of lip, oral cavity and pharynx",1,1
436088,Nondependent opioid abuse in remission,1,1
436110,Glaucoma associated with ocular inflammation,1,1
436118,After-cataract with vision obscured following extraction of cataract,1,4
40481820,Flaccid hemiplegia of nondominant side,1,1
40481852,Septic embolus of artery,1,5
40481857,Fibrosis of pleura,1,2
441571,Retained old foreign body following penetrating wound of orbit,1,1
441594,Dysphasia,1,1
441607,Abscess of mediastinum,1,3
441788,Human papilloma virus infection,1,2
441793,Helminth infection,1,2
441803,Lymphosarcoma of lymph nodes of axilla and upper limb,1,1
441805,Primary malignant neoplasm of endocervix,1,4
436033,Syphilis,1,1
81496,Tuberculosis of vertebral column,1,1
81634,Ptotic breast,1,3
132342,Apraxia,1,1
40481357,Large cell lymphoma of intrapelvic lymph nodes,1,6
40481619,Infective arthritis of pelvis,1,2
40481762,Hemiplegia as late effect of cerebrovascular disease,1,1
441419,Blood gases abnormal,1,1
441500,Bacterial food poisoning,1,1
40489912,Sepsis due to Streptococcus pneumoniae,1,8
40490423,Incontinence without sensory awareness,1,9
40490434,Abnormal arterial blood gas,1,1
40491340,Closed fracture of tibia,1,2
440977,Megaloblastic anemia due to folate deficiency,1,1
440985,Phobia,1,17
441044,Atheromatous embolus of lower limb,1,6
441130,Meningeal irritation,1,1
40484522,Hemiplegia of dominant side as late effect of cerebrovascular disease,1,3
40484892,Imaging of biliary tract abnormal,1,1
40484933,Inconclusive evaluation finding,1,1
40485064,Latent syphilis,1,6
40486059,Sepsis due to Haemophilus influenzae,1,2
40486631,Sepsis due to anaerobic bacteria,1,4
40487616,Sepsis due to Streptococcus pyogenes,1,8
40488470,Acquired deformity of thoracic structure,1,1
80819,Acquired hallux varus,1,3
40482507,Incipient senile cataract,1,3
40482683,Strain of muscle and/or tendon of forearm,1,2
40483111,Mental disorder due to drug,1,4
40483220,Sleep hypoventilation,1,16
40483536,Failure of osseointegration of dental implant,1,1
40483761,Acute myeloid leukemia with myelodysplasia-related changes,1,2
40483848,Pathological fracture of tibia,1,2
80249,Sprain of acromioclavicular ligament,1,7
80496,Schmorl's nodes,1,2
80509,Bone cyst,1,2
80541,Closed fracture of eight OR more ribs,1,1
80552,Closed fracture of scaphoid bone of wrist,1,5
80665,Malignant neoplasm of thorax,1,2
80800,Polymyositis,1,29
80815,Ganglion of joint,1,6
79898,Cellulitis and abscess of finger,1,2
79903,Effusion of joint,1,1
79930,Congenital hemivertebra,1,3
80004,Injury of hand,1,3
40492266,Gastrointestinal stromal tumor of stomach,1,2
40649300,Primary malignant neoplasm of anterior wall of urinary bladder,1,2
40650479,Primary malignant neoplasm of posterior wall of urinary bladder,1,2
42512838,"Adenocarcinoma, intestinal type of ascending colon",1,1
436675,Anorexia nervosa,1,50
78771,Labyrinthine dysfunction,1,2
78829,Pyogenic arthritis of the ankle and/or foot,1,1
78907,Superficial injury of foot without infection,1,2
79113,Traumatic dislocation of ankle joint,1,1
79173,Traumatic closed dislocation of temporomandibular joint,1,2
79189,Open wound of chest wall with complication,1,2
79740,Overlapping malignant neoplasm of colon,1,1
436397,Intraoperative floppy iris syndrome,1,4
436446,Cracked tooth,1,1
436522,Irregular sleep-wake pattern,1,3
436540,Open fracture axis,1,2
436541,Closed fracture of ulna,1,1
436546,Strain of subscapularis muscle,1,1
436640,Primary malignant neoplasm of long bone of lower limb,1,3
436652,Hodgkin's disease of lymph nodes of inguinal region AND/OR lower limb,1,2
441155,Closed trimalleolar fracture,1,4
441177,Partial thickness burn of upper limb,1,2
441181,Effects of high altitude,1,4
441267,Cystic fibrosis,1,140
436253,Sprain of foot,1,1
436263,Broken tooth without complication,1,2
436348,Primary malignant neoplasm of anal canal,1,41
436392,Carotid sinus syncope,1,7
440972,Medulloadrenal hyperfunction,1,1
440973,Benign neoplasm of long bones of lower limb,1,2
42537252,Polyp of nasal cavity,1,3
42537743,Transplanted bone present,1,1
42538061,Intraoperative complication,1,1
77961,Disseminated idiopathic skeletal hyperostosis,1,12
78193,Orchitis and epididymitis,1,2
78308,Osteolysis,1,1
437120,Closed traumatic dislocation of joint of foot,1,1
437127,Closed traumatic dislocation acromioclavicular joint,1,1
437158,Poisoning by analgesic drug,1,1
437161,Injury of accessory nerve,1,1
437202,Giardiasis,1,8
440740,Takayasu's disease,1,22
440905,Toxic effect of venom,1,2
440953,Cysticercosis,1,2
436806,Congenital anomaly of optic disc,1,3
436826,Closed fracture of shaft of radius,1,1
436832,Closed fracture of sternum,1,1
436913,Primary malignant neoplasm of jejunum,1,1
436923,Primary malignant neoplasm of urinary bladder neck,1,7
436957,Functional disorders of polymorphonuclear neutrophils,1,4
436986,Enophthalmos,1,1
437038,Blood in urine,1,3
42514430,Neoplasm defined only by topography: Upper-outer quadrant of breast,1,1
42514485,Neoplasm defined only by topography: Overlapping lesion of bladder,1,2
42535425,Spontaneous hemorrhage of cerebral hemisphere,1,1
440736,Endocarditis associated with another disorder,1,1
440738,Phlebitis of the femoral vein,1,6
436682,Moderate intellectual disability,1,1
436701,Drusen of optic disc,1,25
436741,Vulvodynia,1,3
440690,Social phobia,1,10
440691,Paranoid personality disorder,1,1
440693,Continuous opioid dependence,1,1
440703,Trigeminal nerve disorder,1,6
43021254,Mechanical complication of internal fixation device,1,1
43021283,Infection associated with vascular device,1,1
43021852,Malignant hypertensive chronic kidney disease,1,1
43021857,Arteriosclerosis of autologous arterial coronary artery bypass graft,1,5
440538,Closed fracture of lower end of radius AND ulna,1,3
440548,"Closed fracture of femur, distal end",1,34
440637,Relapsing fever,1,3
440638,Lyme disease,1,1
440647,Sexually transmitted infectious disease,1,3
440655,"Malignant neoplasm of tongue, tip and lateral border",1,38
440668,Benign neoplasm of tongue,1,1
440676,Neoplasm of uncertain behavior of brain and spinal cord,1,1
440233,Strain of supraspinatus muscle AND/OR tendon,1,1
440272,Late effect of crushing injury,1,2
440345,Primary malignant neoplasm of lateral wall of oropharynx,1,1
440367,Plasmacytosis,1,1
440384,"Sleep-wake schedule disorder, advanced phase type",1,3
440408,Meesman's corneal dystrophy,1,21
440422,Noise-induced hearing loss,1,3
440448,Appendicitis,1,1
78357,Reactive arthritis triad,1,5
78579,Closed fracture of first cervical vertebra,1,10
78581,Sprain of sacroiliac ligament,1,15
42539474,Complex regional pain syndrome of lower limb,1,7
42709797,Absence of upper limb,1,1
42709887,Hypertensive complication,1,1
42873157,Intracranial hemorrhage following injury,1,1
43020434,Health condition feared but not present,1,1
75668,Sprain of sacroiliac region,1,1
75920,Osteitis condensans,1,1
75924,Osteodystrophy,1,1
76002,Mechanical complication due to breast prosthesis,1,4
76194,Osteoarthrosis involving multiple sites but not designated as generalized,1,1
76199,Recurrent dislocation of hip,1,10
76202,Non-traumatic rupture of Achilles tendon,1,1
76388,Post-thoracotomy pain syndrome,1,1
43530851,Chronic non-traumatic intracranial subdural hemorrhage,1,1
75337,Cellulitis and abscess of buttock,1,1
75347,Spinal enthesopathy,1,2
75354,Osteochondropathy,1,1
75426,Burn of hand,1,3
75488,Primary malignant neoplasm of vertebral column,1,1
75628,Articular cartilage disorder of hand,1,1
75652,Congenital valgus deformity of foot,1,2
77701,Closed fracture of six ribs,1,1
77702,Multiple closed fractures of pelvis with disruption of pelvic circle,1,2
43021985,Infection associated with peritoneal dialysis catheter,1,3
43530656,Nonproliferative retinopathy due to type 2 diabetes mellitus,1,3
43530691,Sequela of intracranial injury,1,17
43530695,Group B Streptococcus carrier,1,2
43530734,Refractory generalized convulsive epilepsy,1,2
43530837,Abrasion and/or friction burn of upper limb without infection,1,3
76500,Crystal arthropathy of hand,1,3
76550,"Sprain, metatarsophalangeal joint",1,1
76725,Anal fissure,1,13
76745,Capsular breast contracture of breast implant,1,2
76784,Hemarthrosis,1,2
76914,Primary malignant neoplasm of bone,1,4
77635,Disorder of hand,1,1
77647,Mallet finger,1,2
44499553,"Clear cell adenocarcinoma, NOS, of kidney, NOS",1,1
44500079,"Acinar cell carcinoma of major salivary gland, NOS",1,1
44501308,"Squamous cell carcinoma, keratinizing, NOS, of upper Gum",1,2
44501404,"Adenocarcinoma, NOS, of lower lobe, lung",1,1
44502466,"Adenocarcinoma with mixed subtypes of lower lobe, lung",1,1
44502780,"Infiltrating duct carcinoma, NOS, of pancreas, NOS",1,1
44782455,Monoarthritis of knee,1,1
44782516,Fracture of dental implant,1,2
437523,Dependent personality disorder,1,1
437529,Mixed bipolar I disorder in partial remission,1,2
437540,Central retinal artery occlusion,1,22
440066,Disorder of purine and pyrimidine metabolism,1,3
440078,"Bipolar affective disorder, current episode manic",1,1
43531611,Hypothermia not associated with low environmental temperature,1,1
43531612,Chronic postoperative pain,1,3
43531622,Ataxia as sequela of cerebrovascular disease,1,1
439838,Thrombophlebitis migrans,1,1
439971,Poisoning by anticoagulant,1,1
437214,Infection by Histoplasma capsulatum,1,2
437217,Coccidioidomycosis,1,5
437295,Abnormal pupillary function,1,2
437361,Acquired equinovarus - clubfoot,1,40
437496,Epidemic vertigo,1,3
437505,Nodular lymphoma of lymph nodes of axilla and upper limb,1,1
76472,Dysplasia of anus,1,1
43530867,At low risk for dental caries,1,1
43531045,Lesion of nerve root and/or plexus,1,76
43531560,Myasthenia gravis with exacerbation,1,40
43531583,Visual disturbance as sequela of cerebrovascular disease,1,1
439412,Mast cell disorder,1,3
439698,Benign hypertensive heart disease with congestive cardiac failure,1,2
439746,Primary malignant neoplasm of hypopharynx,1,1
45757308,Closed fracture of third lumbar vertebra,1,1
45757468,Vomiting without nausea,1,2
45757473,Mechanical complication of gastrostomy,1,3
45757543,Hemorrhage of colon due to diverticulosis,1,1
438941,Hydantoin derivative poisoning,1,1
438979,Primary malignant neoplasm of hepatic flexure of colon,1,2
438983,Malignant melanoma of skin of upper limb,1,15
439007,REM sleep behavior disorder,1,4
44790851,Dental disorder,1,4
44806251,Biliary acute pancreatitis,1,2
45757072,Complication of colostomy,1,1
45757263,Postprocedural retroperitoneal abscess,1,1
45757269,Sclerosing mesenteritis,1,11
45757291,Closed fracture of orbital floor,1,3
45757298,Pathologic fracture of pelvis at site of neoplasm,1,1
45757307,Closed fracture of second lumbar vertebra,1,6
75053,Fracture of bone,1,1
75103,Sprain of jaw,1,2
44782741,Chronic deep venous thrombosis of upper extremity,1,1
44782754,Chronic thrombosis of superficial vein of upper extremity,1,1
44782759,Chronic thrombosis of subclavian vein,1,1
44783034,Poisoning by thyroid hormone,1,1
44783856,Closed fracture of base of fifth metacarpal,1,2
44784644,Chronic post-thoracotomy pain syndrome,1,4
74174,Urinary symptoms,1,1
74189,Sprain of cruciate ligament of knee,1,1
74447,Villonodular synovitis of the lower leg,1,1
74448,Articular cartilage disorder of the pelvic region and thigh,1,1
74768,Closed fracture of triquetral bone of wrist,1,1
74777,Closed fracture of talus,1,22
75050,Acquired coxa valga,1,1
75052,Enthesopathy of wrist AND/OR carpus,1,2
73925,Burn of upper limb,1,1
74052,Labyrinthitis,1,2
74127,Contracture of elbow joint,1,3
45757654,Intestinal hemorrhage due to angiodysplasia of intestine,1,4
45757682,Anomaly of jaw size,1,1
45757785,Urinary obstruction due to nodular prostate,1,2
45763778,Hordeolum externum of upper eyelid,1,9
45763788,Cicatricial ectropion of upper eyelid,1,3
73041,Closed fracture of five ribs,1,2
73045,Sprain of hand,1,1
73075,Contusion of upper limb,1,1
73089,Contusion of buttock,1,1
73291,Palindromic rheumatism of ankle and/or foot,1,1
73341,Closed fracture of head of radius,1,1
73849,Acquired lordosis,1,5
73884,Closed fracture of three ribs,1,1
437805,Primary malignant neoplasm of middle third of esophagus,1,1
437818,"Hodgkin's disease of lymph nodes of head, face AND/OR neck",1,2
437832,Malnutrition of mild degree (Gomez: 75 percent to less than 90 percent of standard weight),1,1
437881,Malignant otitis externa,1,2
437903,Acute tracheitis,1,5
437943,Pulp abscess of finger,1,3
437954,Derangement of lateral meniscus,1,2
45757571,Bilateral visual impairment,1,1
439053,Exostosis of jaw,1,4
439234,Poisoning by cardiotonic glycoside,1,1
439266,Sézary's disease of lymph nodes of inguinal region and lower limb,1,2
437543,Multiple cranial nerve palsy,1,4
437544,Arterial retinal branch occlusion,1,6
437557,Eczematous dermatitis of eyelid,1,2
437727,Disorder due to and following injury of cranial nerve,1,1
437760,Accidental poisoning by antibiotic,1,2
438887,Closed fracture of shaft of femur,1,3
438067,Malaria,1,2
438077,Invasive candidiasis,1,1
438080,Primary malignant neoplasm of anterior wall of nasopharynx,1,52
438089,Primary malignant neoplasm of pyloric antrum,1,1
438090,"Overlapping malignant neoplasm of rectum, anus and anal canal",1,65
438107,Benign neoplasm of thymus,1,6
46269952,Fistula of intestine due to ulcerative colitis,1,18
22955,Perforation of esophagus,1,5
438748,Paving stone retinal degeneration,1,3
22839,Overlapping malignant neoplasm of larynx,1,3
438767,Staphyloma posticum,1,3
438808,Mammary duct ectasia,1,5
438827,Foreign body granuloma of subcutaneous tissue,1,1
438873,Closed fracture of base of skull with intracranial hemorrhage,1,1
22274,Neoplasm of uncertain behavior of larynx,1,2
28898,Open wound of neck with complication,1,17
30234,Neck sprain,1,3
30441,Sialolithiasis,1,1
46269848,Abscess of intestine co-occurrent and due to chronic ulcerative rectosigmoiditis,1,2
